"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt","salario_medio","salario_medio_brancos","salario_medio_negros","razao_salario_medio"
"3107208","MG",2012,532,292,912.56,832.3,878.58,0.95
"3107208","MG",2014,661,326,1082.73,1057.76,1006.67,1.05
"3107208","MG",2016,609,346,1338.09,1272.25,1268.91,1
"3107307","MG",2012,7623,6277,1009.72,1028.75,939.51,1.09
"3107307","MG",2014,7620,6481,1159.88,1184.62,1102.48,1.07
"3107307","MG",2016,7075,5668,1423.81,1515.65,1281.66,1.18
"3107406","MG",2012,10289,9219,1024.01,983.02,968.53,1.01
"3107406","MG",2014,11331,10142,1227.95,1206.89,1146.05,1.05
"3107406","MG",2016,11081,9989,1484.91,1446.35,1367.47,1.06
"3107505","MG",2012,940,543,1042.15,1105.18,1027,1.08
"3107505","MG",2014,1053,643,1132.76,1120,1206.25,0.93
"3107505","MG",2016,879,587,1436.98,1413.71,1483.63,0.95
"3107604","MG",2012,512,369,1156.5,995.49,1308.09,0.76
"3107604","MG",2014,558,352,1385.57,1247.55,1320.22,0.94
"3107604","MG",2016,559,347,1634.71,1575.74,1533.26,1.03
"3107703","MG",2012,840,604,1026.71,1074.17,945.28,1.14
"3107703","MG",2014,998,737,1136.23,1085.84,1056.37,1.03
"3107703","MG",2016,1001,750,1303.48,1309.21,1189.56,1.1
"3107802","MG",2012,789,451,889.19,883.06,769,1.15
"3107802","MG",2014,971,659,1029.73,1114.38,897.96,1.24
"3107802","MG",2016,821,537,1267.52,1273.32,1082.83,1.18
"3107901","MG",2012,596,362,1060.18,1037.73,1107.26,0.94
"3107901","MG",2014,826,524,1276.85,1243.46,1333.1,0.93
"3107901","MG",2016,865,582,1330.44,1222.67,1312.56,0.93
"3108008","MG",2012,2508,1817,951.87,882.54,762.13,1.16
"3108008","MG",2014,2393,1803,1130.56,1083.78,920.85,1.18
"3108008","MG",2016,2370,1858,1316.88,1224.33,1119.52,1.09
"3108107","MG",2012,503,291,1119.41,978.19,1198.24,0.82
"3108107","MG",2014,596,371,1213.25,1112.45,1268.62,0.88
"3108107","MG",2016,571,374,1381.63,1263.51,1399.76,0.9
"3108206","MG",2012,878,591,1159.04,1170.36,1122.6,1.04
"3108206","MG",2014,933,631,1324.29,1299.09,1218.26,1.07
"3108206","MG",2016,985,680,1509.94,1560.65,1485.08,1.05
"3108255","MG",2012,519,71,907.39,987.99,783.32,1.26
"3108255","MG",2014,372,110,1188.94,1064.14,1074.78,0.99
"3108255","MG",2016,349,98,1394.3,1098.57,1048.79,1.05
"3108305","MG",2012,2783,2400,1004.7,957.68,1156.66,0.83
"3108305","MG",2014,2874,2519,1174.48,1140.08,1127.23,1.01
"3108305","MG",2016,2757,2271,1426.07,1373.01,1177.04,1.17
"3108404","MG",2012,1994,1576,906.4,888.07,784.19,1.13
"3108404","MG",2014,2353,1841,1144.11,1139.61,963.44,1.18
"3108404","MG",2016,2396,1949,1344.55,1364.16,1173.55,1.16
"3108503","MG",2012,443,309,898.22,787.12,893,0.88
"3108503","MG",2014,504,255,1064.49,1110.59,1008.18,1.1
"3108503","MG",2016,369,139,1396.54,1071.33,1352.03,0.79
"3108552","MG",2012,1708,1348,1137.88,1080.21,907.74,1.19
"3108552","MG",2014,1476,1047,1350.59,1341.69,1106.99,1.21
"3108552","MG",2016,1363,952,1559.43,1523.28,1341.72,1.14
"3108602","MG",2012,2530,1503,1037.3,1214.7,932.42,1.3
"3108602","MG",2014,2760,1775,1340.82,1647.2,1269.9,1.3
"3108602","MG",2016,2554,1545,1497.9,1799.88,1205.71,1.49
"3108701","MG",2012,304,72,970.34,806.12,748.65,1.08
"3108701","MG",2014,330,89,1040.43,1001.66,851.67,1.18
"3108701","MG",2016,360,102,1183.82,1079.4,1029.84,1.05
"3108800","MG",2012,356,85,1249.5,824.54,755.71,1.09
"3108800","MG",2014,345,82,1310.52,915.44,855.48,1.07
"3108800","MG",2016,344,112,1579.24,1110.59,1069.39,1.04
"3108909","MG",2012,2558,1270,1136.58,931.89,874.76,1.07
"3108909","MG",2014,1556,1173,1121.73,1068.95,957.96,1.12
"3108909","MG",2016,1414,990,1401.9,1327.82,1201.4,1.11
"3109006","MG",2012,8277,7267,1564.29,1598.67,1478.27,1.08
"3109006","MG",2014,10640,9252,1934.58,2014.39,1809.15,1.11
"3109006","MG",2016,7939,6472,2076.64,2143,2008.99,1.07
"3109105","MG",2012,828,557,1072.7,1039.3,1301.93,0.8
"3109105","MG",2014,927,666,1251.99,1203.85,1344.04,0.9
"3109105","MG",2016,924,696,1440.48,1401.95,1211.68,1.16
"3109204","MG",2012,804,484,892.48,919.12,755.31,1.22
"3109204","MG",2014,971,542,1016.62,1090.12,763.18,1.43
"3109204","MG",2016,843,490,1399.39,1251.61,1101.7,1.14
"3109253","MG",2012,263,74,858.67,761.25,681.31,1.12
"3109253","MG",2014,333,76,1020.61,1057.95,999.47,1.06
"3109253","MG",2016,290,123,1195.84,1185.94,1036.91,1.14
"3109303","MG",2012,3164,2388,1201.97,1259.59,1148.46,1.1
"3109303","MG",2014,3515,2551,1499.56,1606.18,1422.62,1.13
"3109303","MG",2016,3339,2622,1858.65,1803.04,1663.18,1.08
"3109402","MG",2012,3478,2795,975.96,1120.27,853.73,1.31
"3109402","MG",2014,3276,2572,1225.63,1335,1038.13,1.29
"3109402","MG",2016,3257,2567,1520.19,1650.01,1245.31,1.32
"3109451","MG",2012,652,330,1273.87,1195.51,1131.42,1.06
"3109451","MG",2014,791,377,1572.04,1393.45,1359.19,1.03
"3109451","MG",2016,804,426,1776.98,1676.87,1586.7,1.06
"3109501","MG",2012,1718,1467,960.17,938.93,892.63,1.05
"3109501","MG",2014,1644,1366,1165.65,1140.38,1070.95,1.06
"3109501","MG",2016,1691,1386,1318.5,1277.15,1153.36,1.11
"3109600","MG",2012,491,361,995.59,952.66,907.2,1.05
"3109600","MG",2014,571,298,1219.34,1151.13,1076.01,1.07
"3109600","MG",2016,430,262,1382.05,1159.55,1180.48,0.98
"3109709","MG",2012,1508,1286,1037.27,938.03,798.51,1.17
"3109709","MG",2014,1698,1423,1227.41,1157.95,1006.8,1.15
"3109709","MG",2016,1745,1499,1466.33,1342.11,1200.29,1.12
"3109808","MG",2012,603,157,1557.95,1983.94,1866.7,1.06
"3109808","MG",2014,674,176,1765.65,2112.41,2286.17,0.92
"3109808","MG",2016,580,184,2090.2,2462.29,2071.85,1.19
"3109907","MG",2012,2016,1701,1031.1,973.7,1007.02,0.97
"3109907","MG",2014,2125,1762,1210.62,1250.46,1104.21,1.13
"3109907","MG",2016,1908,1584,1376.79,1403.28,1267.89,1.11
"3110004","MG",2012,4779,3885,1224.07,1262.73,1134.51,1.11
"3110004","MG",2014,5671,4750,1459.21,1485.33,1347.39,1.1
"3110004","MG",2016,5177,4240,1681.9,1786.23,1563.68,1.14
"3110103","MG",2012,407,124,971.22,802.31,890.81,0.9
"3110103","MG",2014,477,132,1151.78,975.03,1197.29,0.81
"3110103","MG",2016,359,106,1352.42,1243.57,1434.76,0.87
"3110202","MG",2012,442,295,936.61,856.03,821.9,1.04
"3110202","MG",2014,524,294,1146.65,1032.99,1012.38,1.02
"3110202","MG",2016,485,290,1311.96,1201.65,1103.44,1.09
"3110301","MG",2012,2013,1677,1302.13,1286.09,1342.41,0.96
"3110301","MG",2014,1951,1651,1589.52,1605.44,1557.46,1.03
"3110301","MG",2016,2025,1633,1892.25,1928.85,1896.03,1.02
"3110400","MG",2012,298,72,1123.82,762.22,710.69,1.07
"3110400","MG",2014,271,61,1430.69,952.98,1143.95,0.83
"3110400","MG",2016,257,76,1468.97,1022.94,910.65,1.12
"3110509","MG",2012,4434,3822,1116.64,1127.61,1052.47,1.07
"3110509","MG",2014,4684,4083,1375.9,1420.04,1247.66,1.14
"3110509","MG",2016,4859,4233,1578.83,1662.16,1490.2,1.12
"3110608","MG",2012,6568,5898,1037.62,1013,941.06,1.08
"3110608","MG",2014,6651,5866,1263.02,1238.8,1163.05,1.07
"3110608","MG",2016,6634,5879,1507.88,1510.13,1309.56,1.15
"3110707","MG",2012,1578,1212,851.89,814.3,753.8,1.08
"3110707","MG",2014,1878,1437,1043.79,1035.54,991.3,1.04
"3110707","MG",2016,1743,1350,1227.54,1197.8,1084.58,1.1
"3110806","MG",2012,456,168,992.53,861.01,787.09,1.09
"3110806","MG",2014,471,195,1058.78,916.45,877.51,1.04
"3110806","MG",2016,457,186,1463.06,1570.65,1130.56,1.39
"3110905","MG",2012,2867,2494,925.19,930.54,862.07,1.08
"3110905","MG",2014,3101,2737,1105.43,1105.2,1019.25,1.08
"3110905","MG",2016,2936,2546,1356.49,1367.63,1211.87,1.13
"3111002","MG",2012,2429,2134,1081.3,967.12,1102.06,0.88
"3111002","MG",2014,2655,2044,1128,1057.94,1117.19,0.95
"3111002","MG",2016,2664,2061,1361.28,1360.21,1280.66,1.06
"3111101","MG",2012,2577,2499,1112.54,1074.08,1140.12,0.94
"3111101","MG",2014,2947,2889,1258.72,1259.4,1148.47,1.1
"3111101","MG",2016,2445,2434,1555.97,1566.71,1429.84,1.1
"3111150","MG",2012,406,27,820.43,862.25,666.5,1.29
"3111150","MG",2014,254,18,1166.76,794.15,864.26,0.92
"3111150","MG",2016,295,27,1295.76,931.25,1075.72,0.87
"3111200","MG",2012,10885,9609,984.35,917.15,865.81,1.06
"3111200","MG",2014,10808,9558,1153.41,1096.09,1012.65,1.08
"3111200","MG",2016,9434,8945,1445.52,1327.39,1210.33,1.1
"3111309","MG",2012,1484,1042,974.31,896.34,895.72,1
"3111309","MG",2014,1506,951,1141.97,1015.43,1124.51,0.9
"3111309","MG",2016,1519,1092,1473.29,1229.25,1232.11,1
"3111408","MG",2012,2701,2374,1751.07,1868.12,1808.1,1.03
"3111408","MG",2014,2734,2329,1891.6,1935.86,1999.8,0.97
"3111408","MG",2016,2269,1897,1879.68,2056.34,1816.06,1.13
"3111507","MG",2012,2032,1369,1477.46,1107.67,1102.4,1
"3111507","MG",2014,2037,1458,1455.48,1341.1,1332.24,1.01
"3111507","MG",2016,2205,1544,1566.83,1549.36,1524.22,1.02
"3111606","MG",2012,3417,2593,928.33,875.53,876.57,1
"3111606","MG",2014,3731,2798,1100.52,1066.17,967.9,1.1
"3111606","MG",2016,3768,2930,1287.7,1266.06,1160.96,1.09
"3111705","MG",2012,328,113,852.02,698.16,675.57,1.03
"3111705","MG",2014,387,161,1038.51,848.11,797.29,1.06
"3111705","MG",2016,362,193,1180.6,1027.81,956.5,1.07
"3111804","MG",2012,2601,2306,1233.23,1220.31,1258.48,0.97
"3111804","MG",2014,2084,1741,1302.6,1304.34,1194.58,1.09
"3111804","MG",2016,1600,1297,1571.52,1524.68,1447.2,1.05
"3111903","MG",2012,529,302,978.26,748.24,746.43,1
"3111903","MG",2014,577,317,1120.06,906.06,865.31,1.05
"3111903","MG",2016,564,331,1307.16,1050.36,947.35,1.11
"3112000","MG",2012,2289,1769,949.83,873,907.7,0.96
"3112000","MG",2014,2300,1732,1117.14,1025.97,1098.98,0.93
"3112000","MG",2016,2078,1667,1384.66,1279.82,1303.87,0.98
"3112059","MG",2012,492,131,876.87,1013.72,907.37,1.12
"3112059","MG",2014,483,174,1060,1064.13,1055.86,1.01
"3112059","MG",2016,438,172,1288.82,1414.36,1146.12,1.23
"3112109","MG",2012,438,214,974.33,855.05,843.15,1.01
"3112109","MG",2014,450,186,1258.51,1223.14,980.95,1.25
"3112109","MG",2016,465,211,1392.45,1150.51,1293.23,0.89
"3112208","MG",2012,324,150,973.18,763.68,663.47,1.15
"3112208","MG",2014,421,250,1311.73,1285.22,835.96,1.54
"3112208","MG",2016,399,207,1429.86,1362.01,1048.88,1.3
"3112307","MG",2012,5591,4636,997.84,1002.16,920.99,1.09
"3112307","MG",2014,6376,5509,1184.81,1111.7,1177.96,0.94
"3112307","MG",2016,6066,5222,1334.55,1332.22,1265.36,1.05
"3112406","MG",2012,893,716,912.78,869.93,829.23,1.05
"3112406","MG",2014,1031,817,1176.77,1057.68,1026.66,1.03
"3112406","MG",2016,1087,873,1279.41,1155.64,1188.14,0.97
"3112505","MG",2012,1595,1286,896.52,1058.69,861.18,1.23
"3112505","MG",2014,971,626,1129.88,1030.95,965.25,1.07
"3112505","MG",2016,839,566,1339.37,1257.39,1183.82,1.06
"3112604","MG",2012,3134,2667,1219.21,1225.98,1209.87,1.01
"3112604","MG",2014,2706,2187,1523.87,1462.58,1263.82,1.16
"3112604","MG",2016,2444,1938,1791.19,1621,1968.97,0.82
"3112653","MG",2012,300,100,1119.23,1000.18,719.44,1.39
"3112653","MG",2014,438,132,1091.13,1062.59,832.88,1.28
"3112653","MG",2016,361,119,1302.8,1181.37,1161.53,1.02
"3112703","MG",2012,2360,1679,987.53,842.26,873.43,0.96
"3112703","MG",2014,2120,1641,1160.52,1023.37,963.29,1.06
"3112703","MG",2016,2468,1606,1299.57,1319.95,1217.53,1.08
"3112802","MG",2012,1589,1585,1107.31,1084.57,1244.47,0.87
"3112802","MG",2014,1910,1906,1317.28,1315.69,1343.19,0.98
"3112802","MG",2016,1966,1962,1463.08,1577.39,1361.03,1.16
"3112901","MG",2012,582,329,820.14,836.28,694.39,1.2
"3112901","MG",2014,672,420,956.49,953.94,779.4,1.22
"3112901","MG",2016,456,234,1234.87,1594.55,956.16,1.67
"3113008","MG",2012,1209,306,1000.2,782.24,910.88,0.86
"3113008","MG",2014,1022,359,1286.96,1092.54,1113.87,0.98
"3113008","MG",2016,749,343,1523.92,1240.31,1344.78,0.92
"3113107","MG",2012,268,106,1254.72,1223.74,754.83,1.62
"3113107","MG",2014,297,93,1392.89,1376.56,823.63,1.67
"3113107","MG",2016,200,88,1624.78,1336.51,1031.71,1.3
"3113206","MG",2012,3350,2747,1183.41,1178,1199.94,0.98
"3113206","MG",2014,4053,3252,1353.1,1399.98,1192.58,1.17
"3113206","MG",2016,4245,3415,1592.15,1633.53,1495.62,1.09
"3113305","MG",2012,5134,4241,1022.4,988.63,875.48,1.13
"3113305","MG",2014,5100,4244,1158.97,1193.23,988.51,1.21
"3113305","MG",2016,4883,4080,1391.35,1431.92,1165.53,1.23
"3113404","MG",2012,16178,14435,1040.18,1004.97,986.56,1.02
"3113404","MG",2014,17136,14935,1201.61,1165.01,1089.91,1.07
"3113404","MG",2016,15877,14418,1449.68,1389.45,1319.95,1.05
"3113503","MG",2012,1043,772,867.2,827.56,845.93,0.98
"3113503","MG",2014,1545,1289,1121.33,1060.25,1123.35,0.94
"3113503","MG",2016,1032,1027,1274.26,1259.04,1289.68,0.98
"3113602","MG",2012,1221,951,847.56,788.77,750.23,1.05
"3113602","MG",2014,1208,923,1076.92,1016.84,924.18,1.1
"3113602","MG",2016,1009,837,1328.46,1272.73,1102.52,1.15
"3113701","MG",2012,3243,2695,1188.11,1189.28,1148.02,1.04
"3113701","MG",2014,3252,2689,1126.94,1158.32,988.71,1.17
"3113701","MG",2016,2969,2579,1416.74,1431.51,1248.49,1.15
"3113800","MG",2012,313,91,1230.76,1294.58,1180.11,1.1
"3113800","MG",2014,334,109,1397.12,1416.54,1276.43,1.11
"3113800","MG",2016,342,105,1511.64,1201.21,1346.16,0.89
"3113909","MG",2012,2267,1809,948.43,860.01,822.68,1.05
"3113909","MG",2014,2152,1681,993.01,926.22,912.62,1.01
"3113909","MG",2016,2380,1946,1195.93,1120.43,1069.15,1.05
"3114006","MG",2012,2174,1893,1038.85,1014.94,905.75,1.12
"3114006","MG",2014,2236,1961,1343.94,1259.39,1080.01,1.17
"3114006","MG",2016,1995,1704,1436.58,1417.36,1279.35,1.11
"3114105","MG",2012,2118,1792,831.2,759.28,639.67,1.19
"3114105","MG",2014,2197,1812,1027.41,938.27,839.2,1.12
"3114105","MG",2016,2127,1831,1321.34,1171.96,1110.97,1.05
"3114204","MG",2012,3890,3483,1131.78,1077.19,956.63,1.13
"3114204","MG",2014,4448,3795,1330.03,1300.44,1171.3,1.11
"3114204","MG",2016,3834,3376,1583.49,1552.72,1465.08,1.06
"3114303","MG",2012,3995,3984,1067.48,1092.4,997.86,1.09
"3114303","MG",2014,5109,4020,1376.5,1313.17,1227.2,1.07
"3114303","MG",2016,5522,4430,1635.88,1606.75,1483.71,1.08
"3114402","MG",2012,3260,2707,993.32,872.48,917.04,0.95
"3114402","MG",2014,3476,2889,1185.05,1037.81,1048.81,0.99
"3114402","MG",2016,3295,2839,1408.98,1260.08,1199.77,1.05
"3114501","MG",2012,3284,2821,1027.51,983.81,987.67,1
"3114501","MG",2014,3530,2974,1200.32,1135.49,1010.8,1.12
"3114501","MG",2016,3276,2731,1441.89,1378.54,1200.79,1.15
"3114550","MG",2012,1573,1563,1442.04,1447.36,1440.2,1
"3114550","MG",2014,1753,1686,1611.55,1571.05,1606.35,0.98
"3114550","MG",2016,1552,1523,1830.28,1859.14,1727.9,1.08
"3114600","MG",2012,537,325,1117.09,1341.27,843.81,1.59
"3114600","MG",2014,587,372,1229.28,1362.13,901.53,1.51
"3114600","MG",2016,534,339,1472.37,1461.84,1159.37,1.26
"3114709","MG",2012,452,212,1011.82,825.88,779.24,1.06
"3114709","MG",2014,430,218,1177.63,1025.36,839.81,1.22
"3114709","MG",2016,393,222,1506.39,1297.55,1322.18,0.98
"3114808","MG",2012,423,198,1087.22,875.13,776.56,1.13
"3114808","MG",2014,458,235,1278.35,1033.91,944.9,1.09
"3114808","MG",2016,439,239,1610.34,1186.1,1094.07,1.08
"3114907","MG",2012,352,131,950.06,895.91,937.09,0.96
"3114907","MG",2014,367,151,1124.55,979.63,1093.71,0.9
"3114907","MG",2016,414,233,1453.27,1687.41,1385.29,1.22
"3115003","MG",2012,391,279,1160.55,862.3,1077.72,0.8
"3115003","MG",2014,500,378,1044.05,1086.63,844.88,1.29
"3115003","MG",2016,425,324,1294.71,1139.29,1342.35,0.85
"3115102","MG",2012,2898,2866,1018.41,1022.54,932.33,1.1
"3115102","MG",2014,2873,2828,1195.88,1274.93,1128.35,1.13
"3115102","MG",2016,2641,2605,1451.94,1514.46,1327.43,1.14
"3115201","MG",2012,337,157,1040.69,790.85,678.53,1.17
"3115201","MG",2014,356,154,1161.91,939.53,841.82,1.12
"3115201","MG",2016,295,140,1409.34,1150.74,1020.6,1.13
"3115300","MG",2012,16799,16110,1161.95,1219.57,976.34,1.25
"3115300","MG",2014,16809,16164,1366.68,1445.4,1137.73,1.27
"3115300","MG",2016,15803,15471,1618.11,1702.89,1362.17,1.25
"3115359","MG",2012,798,475,1378.49,1647.32,1174.87,1.4
"3115359","MG",2014,921,577,1744.1,2114.28,1449.56,1.46
"3115359","MG",2016,751,459,1786.12,2045.76,1512.64,1.35
"3115409","MG",2012,174,64,1006.36,808.57,768.69,1.05
"3115409","MG",2014,71,64,1053.11,1072.46,953.22,1.13
"3115409","MG",2016,205,73,1287.58,1140.77,1074.61,1.06
"3115458","MG",2012,497,229,824.71,677.57,728.68,0.93
"3115458","MG",2014,476,184,1043.63,1070.86,891.61,1.2
"3115458","MG",2016,615,311,1214.26,969.14,1079.29,0.9
"3115474","MG",2012,279,32,1027.5,1354.18,810.65,1.67
"3115474","MG",2014,273,34,1101.16,935.46,985.12,0.95
"3115474","MG",2016,257,38,1412.37,1914.14,1342.18,1.43
"3115508","MG",2012,3728,3047,1045.1,973.71,923.86,1.05
"3115508","MG",2014,3741,3006,1192.65,1136.27,1080.42,1.05
"3115508","MG",2016,3402,2767,1423.79,1306.4,1267.14,1.03
"3115607","MG",2012,137,30,1137.14,1268.29,1349.1,0.94
"3115607","MG",2014,173,33,1453.53,1195.91,1320.73,0.91
"3115607","MG",2016,109,24,1582.92,1664.33,2903.85,0.57
"3115706","MG",2012,502,290,929.35,1058.14,905.42,1.17
"3115706","MG",2014,627,292,1113.32,1093.39,1166.66,0.94
"3115706","MG",2016,542,295,1289.49,1396.34,1043,1.34
"3115805","MG",2012,846,577,1162.55,1101.01,1062.72,1.04
"3115805","MG",2014,953,555,1359.2,1287.26,1453.51,0.89
"3115805","MG",2016,929,591,1568.11,1493.87,1346.47,1.11
"3115904","MG",2012,337,145,1047.33,892.75,714.79,1.25
"3115904","MG",2014,338,151,1176.18,833.68,885.82,0.94
"3115904","MG",2016,259,148,1520.1,1134.3,1095.41,1.04
"3116001","MG",2012,400,106,1031.08,985.91,985.31,1
"3116001","MG",2014,428,162,1072.72,1032.57,943.62,1.09
"3116001","MG",2016,336,139,1311.78,1306.16,1274.14,1.03
"3116100","MG",2012,646,156,780.74,987.28,856.27,1.15
"3116100","MG",2014,914,559,1149.1,1240.79,1004.65,1.24
"3116100","MG",2016,651,197,1387.94,1380.26,1121.4,1.23
"3116159","MG",2012,622,292,1030.49,1096.45,897.06,1.22
"3116159","MG",2014,779,438,1313.11,1758.18,1258.37,1.4
"3116159","MG",2016,761,467,1633.73,1715.61,1581.51,1.08
"3116209","MG",2012,224,216,1182.82,1268.71,810.46,1.57
"3116209","MG",2014,327,247,1271.76,1221.32,940.68,1.3
"3116209","MG",2016,392,182,1449.51,1331.38,1021.91,1.3
"3116308","MG",2012,210,82,1025.27,779.42,647.96,1.2
"3116308","MG",2014,269,84,1211.78,970.55,938.05,1.03
"3116308","MG",2016,211,94,1322.32,1134.35,1073.66,1.06
"3116407","MG",2012,602,419,1033.25,938.43,893.15,1.05
"3116407","MG",2014,637,427,1226,1109.36,1058.89,1.05
"3116407","MG",2016,654,498,1487.51,1437.5,1373.13,1.05
"3116506","MG",2012,652,407,853.34,1024.32,780.37,1.31
"3116506","MG",2014,667,410,1046.6,1125.14,906.33,1.24
"3116506","MG",2016,557,248,1263.38,1108.55,1090.45,1.02
"3116605","MG",2012,7695,7263,996.39,975.48,904.5,1.08
"3116605","MG",2014,8356,7912,1255.42,1226.79,1201.31,1.02
"3116605","MG",2016,7610,7214,1474.48,1457.04,1385.81,1.05
"3116704","MG",2012,743,540,930.67,822.94,794.26,1.04
"3116704","MG",2014,820,734,1142.92,1106.61,1049.95,1.05
"3116704","MG",2016,931,776,1370.12,1259.6,1184.59,1.06
"3116803","MG",2012,516,212,947.75,774.83,720.57,1.08
"3116803","MG",2014,518,264,1132.71,915.96,871.32,1.05
"3116803","MG",2016,533,314,1298.09,1179.99,1039.88,1.13
"3116902","MG",2012,1867,1734,1010.81,998.32,1000.88,1
"3116902","MG",2014,1960,1809,1233,1297.38,1167.3,1.11
"3116902","MG",2016,1433,1281,1320.46,1411.33,1244.35,1.13
"3117009","MG",2012,427,110,1274.42,1117.36,911.56,1.23
"3117009","MG",2014,450,138,1343.55,1346.95,1036.22,1.3
"3117009","MG",2016,394,106,1455.81,1427.51,1346.54,1.06
"3117108","MG",2012,1035,738,1032,1057.39,898.61,1.18
"3117108","MG",2014,1174,829,1155.46,1138.41,1013.32,1.12
"3117108","MG",2016,1076,797,1366.34,1298.96,1194.13,1.09
"3117207","MG",2012,245,79,1120.62,922.06,590.9,1.56
"3117207","MG",2014,271,90,1283.31,1164.41,721.88,1.61
"3117207","MG",2016,232,86,1429.19,1140.31,885.3,1.29
"3117306","MG",2012,5182,4391,1704.13,1825.99,1556.12,1.17
"3117306","MG",2014,5381,4349,1874.53,1882.83,1932.2,0.97
"3117306","MG",2016,4946,4025,2101.23,2090,2062.26,1.01
"3117405","MG",2012,262,253,1122.41,1144.38,797.25,1.44
"3117405","MG",2014,279,270,1282.26,1325.89,865.24,1.53
"3117405","MG",2016,261,179,1508.84,1594.41,1195.93,1.33
"3117504","MG",2012,3212,2717,1957.23,2838.95,1813.4,1.57
"3117504","MG",2014,4765,4138,3088.24,3556.99,3014.3,1.18
"3117504","MG",2016,3812,3048,3321.57,4002.47,3556.79,1.13
"3117603","MG",2012,1398,1159,1723.17,1810.7,1644.31,1.1
"3117603","MG",2014,1711,1428,1972.69,2098.53,1898.28,1.11
"3117603","MG",2016,1835,1583,2315.05,2486.69,2193.67,1.13
"3117702","MG",2012,2163,1746,826.52,798.99,728.82,1.1
"3117702","MG",2014,2258,1817,978.39,942.1,833.84,1.13
"3117702","MG",2016,2110,1739,1177.82,1172.66,1025.54,1.14
"3117801","MG",2012,2289,2134,858.22,829.24,789.88,1.05
"3117801","MG",2014,2163,2016,1066.37,1035.27,1083.6,0.96
"3117801","MG",2016,1989,1674,1276.49,1224.53,1558.85,0.79
"3117836","MG",2012,206,38,995.75,891.63,728.46,1.22
"3117836","MG",2014,267,39,1053.45,999.89,821.73,1.22
"3117836","MG",2016,276,35,1474.6,1201.43,1115.51,1.08
"3117876","MG",2012,4792,4554,2066.09,2765.82,1744.75,1.59
"3117876","MG",2014,5478,4946,2395.57,3449.62,1790.58,1.93
"3117876","MG",2016,5663,5342,2998.53,4303.44,2249.26,1.91
"3117900","MG",2012,1282,1019,1111.71,1002.88,1102.69,0.91
"3117900","MG",2014,1401,996,1242.99,1193.49,1586.53,0.75
"3117900","MG",2016,1374,1037,1470.67,1436.14,1782.1,0.81
"3118007","MG",2012,14147,11833,1688.34,1722.96,1510.17,1.14
"3118007","MG",2014,15596,13067,1988.62,2087.84,1758.06,1.19
"3118007","MG",2016,15030,12744,2286.81,2444.48,1822.07,1.34
"3118106","MG",2012,374,153,1012.9,1464.17,897.35,1.63
"3118106","MG",2014,297,73,1208.41,1034.98,915.62,1.13
"3118106","MG",2016,282,123,1453.12,1199.93,1423.33,0.84
"3118205","MG",2012,1470,1105,1520.37,1529.68,1312.6,1.17
"3118205","MG",2014,1546,1271,1699.97,1733.7,1683.18,1.03
"3118205","MG",2016,1329,1081,1910.04,1878.49,2076.35,0.9
"3118304","MG",2012,21594,19706,1126.1,1096.48,999.48,1.1
"3118304","MG",2014,22775,20720,1367.25,1310.98,1222.91,1.07
"3118304","MG",2016,20875,18643,1580.47,1512.94,1419.9,1.07
"3118403","MG",2012,1957,1403,1084.16,1013.97,864.35,1.17
"3118403","MG",2014,2049,1487,1314.4,1342.98,1074.58,1.25
"3118403","MG",2016,1904,1407,1675.23,1671.4,1366.74,1.22
"3118502","MG",2012,151,67,1401.18,1049.7,2708.06,0.39
"3118502","MG",2014,170,57,1536.82,944.97,709.92,1.33
"3118502","MG",2016,133,57,1749.27,1135.53,1000,1.14
"3118601","MG",2012,203450,188383,1466.13,1563.84,1261.14,1.24
"3118601","MG",2014,209001,193014,1723.04,1910.9,1478.61,1.29
