"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt"
"4300877","RS",2016,1398,1106
"4300901","RS",2012,1199,908
"4300901","RS",2014,1224,923
"4300901","RS",2016,1114,870
"4301008","RS",2012,6177,5970
"4301008","RS",2014,6733,6555
"4301008","RS",2016,6747,6605
"4301057","RS",2012,1703,1268
"4301057","RS",2014,1806,1299
"4301057","RS",2016,1861,1332
"4301073","RS",2012,239,77
"4301073","RS",2014,241,45
"4301073","RS",2016,251,58
"4301107","RS",2012,1832,1435
"4301107","RS",2014,2014,1421
"4301107","RS",2016,1930,1314
"4301206","RS",2012,1681,1309
"4301206","RS",2014,1846,1389
"4301206","RS",2016,1607,1158
"4301305","RS",2012,2474,2083
"4301305","RS",2014,2819,2356
"4301305","RS",2016,2958,2426
"4301404","RS",2012,1345,1151
"4301404","RS",2014,1500,1240
"4301404","RS",2016,1608,1327
"4301503","RS",2012,1027,858
"4301503","RS",2014,1145,955
"4301503","RS",2016,1153,987
"4301552","RS",2012,362,185
"4301552","RS",2014,402,228
"4301552","RS",2016,466,294
"4301602","RS",2012,22089,17802
"4301602","RS",2014,22837,17901
"4301602","RS",2016,21470,16610
"4301636","RS",2012,1332,714
"4301636","RS",2014,1530,824
"4301636","RS",2016,1467,915
"4301651","RS",2012,1776,1623
"4301651","RS",2014,1905,1727
"4301651","RS",2016,1540,1378
"4301701","RS",2012,1045,864
"4301701","RS",2014,1114,927
"4301701","RS",2016,1206,1007
"4301750","RS",2012,385,154
"4301750","RS",2014,406,170
"4301750","RS",2016,409,182
"4301800","RS",2012,594,336
"4301800","RS",2014,617,367
"4301800","RS",2016,627,397
"4301859","RS",2012,193,61
"4301859","RS",2014,257,71
"4301859","RS",2016,260,67
"4301875","RS",2012,487,467
"4301875","RS",2014,630,316
"4301875","RS",2016,661,391
"4301909","RS",2012,2449,2064
"4301909","RS",2014,2439,2109
"4301909","RS",2016,2436,2121
"4301925","RS",2012,150,41
"4301925","RS",2014,190,77
"4301925","RS",2016,198,106
"4301958","RS",2012,1115,980
"4301958","RS",2014,1081,949
"4301958","RS",2016,951,816
"4302006","RS",2012,784,406
"4302006","RS",2014,804,432
"4302006","RS",2016,775,455
"4302055","RS",2012,139,34
"4302055","RS",2014,165,41
"4302055","RS",2016,173,51
"4302105","RS",2012,43113,39808
"4302105","RS",2014,46066,42182
"4302105","RS",2016,42885,38697
"4302154","RS",2012,340,164
"4302154","RS",2014,403,219
"4302154","RS",2016,389,224
"4302204","RS",2012,1516,1246
"4302204","RS",2014,1730,1384
"4302204","RS",2016,1681,1321
"4302220","RS",2012,311,174
"4302220","RS",2014,338,180
"4302220","RS",2016,371,207
"4302238","RS",2012,359,180
"4302238","RS",2014,419,212
"4302238","RS",2016,405,234
"4302253","RS",2012,429,340
"4302253","RS",2014,524,416
"4302253","RS",2016,557,459
"4302303","RS",2012,1884,1586
"4302303","RS",2014,2217,1771
"4302303","RS",2016,2317,1974
"4302352","RS",2012,4528,4232
"4302352","RS",2014,4831,4484
"4302352","RS",2016,4593,4255
"4302378","RS",2012,205,124
"4302378","RS",2014,366,170
"4302378","RS",2016,305,170
"4302402","RS",2012,2932,2587
"4302402","RS",2014,2960,2627
"4302402","RS",2016,3068,2743
"4302451","RS",2012,528,327
"4302451","RS",2014,634,393
"4302451","RS",2016,544,364
"4302501","RS",2012,944,524
"4302501","RS",2014,915,556
"4302501","RS",2016,884,567
"4302584","RS",2012,193,103
"4302584","RS",2014,201,97
"4302584","RS",2016,216,115
"4302600","RS",2012,348,136
"4302600","RS",2014,154,150
"4302600","RS",2016,349,154
"4302659","RS",2012,827,686
"4302659","RS",2014,877,713
"4302659","RS",2016,784,649
"4302709","RS",2012,3442,3102
"4302709","RS",2014,3561,3207
"4302709","RS",2016,3747,3402
"4302808","RS",2012,5103,4079
"4302808","RS",2014,5713,4690
"4302808","RS",2016,5938,4917
"4302907","RS",2012,1378,978
"4302907","RS",2014,1437,981
"4302907","RS",2016,1512,1063
"4303004","RS",2012,14952,12877
"4303004","RS",2014,16036,13772
"4303004","RS",2016,15030,12814
"4303103","RS",2012,42358,39246
"4303103","RS",2014,42435,38984
"4303103","RS",2016,37505,37229
"4303202","RS",2012,358,152
"4303202","RS",2014,366,177
"4303202","RS",2016,375,198
"4303301","RS",2012,906,686
"4303301","RS",2014,897,680
"4303301","RS",2016,879,681
"4303400","RS",2012,443,195
"4303400","RS",2014,466,194
"4303400","RS",2016,486,225
"4303509","RS",2012,11302,9522
"4303509","RS",2014,12807,11066
"4303509","RS",2016,11666,9994
"4303558","RS",2012,530,414
"4303558","RS",2014,641,511
"4303558","RS",2016,677,549
"4303608","RS",2012,1365,1008
"4303608","RS",2014,1619,1225
"4303608","RS",2016,1694,1322
"4303673","RS",2012,492,343
"4303673","RS",2014,548,352
"4303673","RS",2016,541,375
"4303707","RS",2012,704,504
"4303707","RS",2014,740,541
"4303707","RS",2016,716,510
"4303806","RS",2012,940,711
"4303806","RS",2014,1013,782
"4303806","RS",2016,938,740
"4303905","RS",2012,22265,20437
"4303905","RS",2014,22940,21005
"4303905","RS",2016,22397,20408
"4304002","RS",2012,900,726
"4304002","RS",2014,1011,834
"4304002","RS",2016,1010,835
"4304101","RS",2012,398,227
"4304101","RS",2014,438,254
"4304101","RS",2016,452,295
"4304200","RS",2012,3980,3382
"4304200","RS",2014,4152,3541
"4304200","RS",2016,4663,4081
"4304309","RS",2012,843,650
"4304309","RS",2014,985,755
"4304309","RS",2016,1005,798
"4304358","RS",2012,2372,1990
"4304358","RS",2014,2318,1870
"4304358","RS",2016,2436,2340
"4304408","RS",2012,8525,7533
"4304408","RS",2014,9472,8405
"4304408","RS",2016,9171,8217
"4304507","RS",2012,4771,3546
"4304507","RS",2014,5316,3971
"4304507","RS",2016,5036,3767
"4304606","RS",2012,90726,83339
"4304606","RS",2014,88016,80381
"4304606","RS",2016,79346,72297
"4304614","RS",2012,149,147
"4304614","RS",2014,175,148
"4304614","RS",2016,174,150
"4304622","RS",2012,146,101
"4304622","RS",2014,257,125
"4304622","RS",2016,260,148
"4304630","RS",2012,11470,9962
"4304630","RS",2014,12398,10615
"4304630","RS",2016,12243,10522
"4304655","RS",2012,325,156
"4304655","RS",2014,385,186
"4304655","RS",2016,367,205
"4304663","RS",2012,3350,2586
"4304663","RS",2014,3515,2738
"4304663","RS",2016,3485,2713
"4304671","RS",2012,1194,984
"4304671","RS",2014,1204,962
"4304671","RS",2016,1124,896
"4304689","RS",2012,1479,1115
"4304689","RS",2014,1742,1358
"4304689","RS",2016,1493,1107
"4304697","RS",2012,443,443
"4304697","RS",2014,589,443
"4304697","RS",2016,595,456
"4304705","RS",2012,14983,13711
"4304705","RS",2014,15803,14350
"4304705","RS",2016,14294,12955
"4304713","RS",2012,968,785
"4304713","RS",2014,967,752
"4304713","RS",2016,1068,853
"4304804","RS",2012,11047,10651
"4304804","RS",2014,11655,11185
"4304804","RS",2016,11506,11090
"4304853","RS",2012,147,24
"4304853","RS",2014,145,23
"4304853","RS",2016,146,28
"4304903","RS",2012,2499,2327
"4304903","RS",2014,2828,2640
"4304903","RS",2016,2797,2589
"4304952","RS",2012,371,266
"4304952","RS",2014,383,251
"4304952","RS",2016,423,304
"4305009","RS",2012,1097,851
"4305009","RS",2014,1168,852
"4305009","RS",2016,1132,837
"4305108","RS",2012,179868,172815
"4305108","RS",2014,178384,170811
"4305108","RS",2016,155769,148384
"4305116","RS",2012,225,113
"4305116","RS",2014,258,131
"4305116","RS",2016,238,111
"4305124","RS",2012,530,263
"4305124","RS",2014,602,334
"4305124","RS",2016,498,260
"4305132","RS",2012,381,178
"4305132","RS",2014,414,193
"4305132","RS",2016,372,169
"4305157","RS",2012,234,74
"4305157","RS",2014,245,84
"4305157","RS",2016,232,72
"4305173","RS",2012,870,527
"4305173","RS",2014,1010,632
"4305173","RS",2016,979,600
"4305207","RS",2012,3111,2833
"4305207","RS",2014,3265,2940
"4305207","RS",2016,3125,2767
"4305306","RS",2012,1690,1408
"4305306","RS",2014,1896,1597
"4305306","RS",2016,1913,1610
"4305355","RS",2012,6802,5738
"4305355","RS",2014,6952,5583
"4305355","RS",2016,5320,4335
"4305371","RS",2012,209,100
"4305371","RS",2014,226,102
"4305371","RS",2016,220,100
"4305405","RS",2012,672,385
"4305405","RS",2014,672,390
"4305405","RS",2016,538,421
"4305439","RS",2012,964,739
"4305439","RS",2014,1402,1097
"4305439","RS",2016,1571,1304
"4305447","RS",2012,225,49
"4305447","RS",2014,268,85
"4305447","RS",2016,271,94
"4305454","RS",2012,1851,1154
"4305454","RS",2014,2133,1314
"4305454","RS",2016,1997,1290
"4305504","RS",2012,463,308
"4305504","RS",2014,530,349
"4305504","RS",2016,534,371
"4305587","RS",2012,646,542
"4305587","RS",2014,709,599
"4305587","RS",2016,484,385
"4305603","RS",2012,509,284
"4305603","RS",2014,491,287
"4305603","RS",2016,503,316
"4305702","RS",2012,1439,1206
"4305702","RS",2014,1606,1341
"4305702","RS",2016,1633,1375
"4305801","RS",2012,1656,1410
"4305801","RS",2014,2075,1795
"4305801","RS",2016,1940,1644
"4305835","RS",2012,88,79
"4305835","RS",2014,112,90
"4305835","RS",2016,122,39
"4305850","RS",2012,242,110
"4305850","RS",2014,266,125
"4305850","RS",2016,266,124
"4305871","RS",2012,288,186
"4305871","RS",2014,335,197
"4305871","RS",2016,344,212
"4305900","RS",2012,726,467
"4305900","RS",2014,800,505
"4305900","RS",2016,798,536
"4305934","RS",2012,93,37
"4305934","RS",2014,106,36
"4305934","RS",2016,109,44
"4305959","RS",2012,726,589
"4305959","RS",2014,782,619
"4305959","RS",2016,721,550
"4305975","RS",2012,506,341
"4305975","RS",2014,603,403
"4305975","RS",2016,574,405
"4306007","RS",2012,2293,2031
"4306007","RS",2014,2384,2076
"4306007","RS",2016,2526,2178
"4306056","RS",2012,1649,1414
"4306056","RS",2014,1650,1390
"4306056","RS",2016,2038,1788
"4306072","RS",2012,221,75
"4306072","RS",2014,234,64
"4306072","RS",2016,192,70
"4306106","RS",2012,12768,11481
"4306106","RS",2014,13257,11755
"4306106","RS",2016,14036,12816
"4306130","RS",2012,156,57
"4306130","RS",2014,182,49
"4306130","RS",2016,163,37
"4306205","RS",2012,2579,2368
"4306205","RS",2014,3224,2944
"4306205","RS",2016,2880,2636
"4306304","RS",2012,576,386
"4306304","RS",2014,617,397
"4306304","RS",2016,614,404
"4306320","RS",2012,195,98
"4306320","RS",2014,252,117
"4306320","RS",2016,266,141
"4306353","RS",2012,155,54
"4306353","RS",2014,209,86
"4306353","RS",2016,206,78
"4306379","RS",2012,342,175
"4306379","RS",2014,343,178
"4306379","RS",2016,336,177
"4306403","RS",2012,12572,11840
"4306403","RS",2014,12896,12188
"4306403","RS",2016,12367,11609
"4306429","RS",2012,345,155
"4306429","RS",2014,363,156
"4306429","RS",2016,370,190
"4306452","RS",2012,459,365
"4306452","RS",2014,512,393
"4306452","RS",2016,526,418
"4306502","RS",2012,820,400
"4306502","RS",2014,924,454
"4306502","RS",2016,886,480
"4306551","RS",2012,364,231
"4306551","RS",2014,399,262
"4306551","RS",2016,353,227
"4306601","RS",2012,6855,5682
"4306601","RS",2014,6881,5649
"4306601","RS",2016,7011,5829
"4306700","RS",2012,341,222
"4306700","RS",2014,437,319
"4306700","RS",2016,262,258
"4306734","RS",2012,588,393
"4306734","RS",2014,638,434
"4306734","RS",2016,616,410
"4306759","RS",2012,335,275
"4306759","RS",2014,396,319
"4306759","RS",2016,365,310
"4306767","RS",2012,14175,13248
"4306767","RS",2014,16220,15269
"4306767","RS",2016,16555,15638
"4306809","RS",2012,7206,6862
"4306809","RS",2014,7811,7417
"4306809","RS",2016,7666,7314
"4306908","RS",2012,3376,2709
"4306908","RS",2014,3931,3075
"4306908","RS",2016,3633,3019
"4306924","RS",2012,156,74
"4306924","RS",2014,212,111
"4306924","RS",2016,188,97
"4306932","RS",2012,1200,893
"4306932","RS",2014,1386,1043
"4306932","RS",2016,1439,1101
"4306957","RS",2012,442,276
"4306957","RS",2014,515,323
"4306957","RS",2016,375,205
"4306973","RS",2012,366,235
"4306973","RS",2014,385,234
"4306973","RS",2016,370,249
"4307005","RS",2012,40588,38416
"4307005","RS",2014,39045,36650
"4307005","RS",2016,34413,32135
"4307054","RS",2012,531,384
"4307054","RS",2014,633,456
"4307054","RS",2016,613,426
"4307104","RS",2012,752,408
"4307104","RS",2014,781,440
"4307104","RS",2016,794,445
"4307203","RS",2012,638,450
"4307203","RS",2014,684,465
"4307203","RS",2016,654,434
"4307302","RS",2012,745,517
"4307302","RS",2014,794,558
"4307302","RS",2016,761,548
"4307401","RS",2012,442,273
"4307401","RS",2014,504,321
"4307401","RS",2016,518,349
"4307450","RS",2012,219,96
"4307450","RS",2014,329,195
"4307450","RS",2016,320,176
"4307500","RS",2012,2994,2628
"4307500","RS",2014,3191,2760
"4307500","RS",2016,3111,2726
"4307559","RS",2012,1697,1518
"4307559","RS",2014,1869,1665
"4307559","RS",2016,1834,1654
"4307609","RS",2012,12613,11652
"4307609","RS",2014,13554,12440
"4307609","RS",2016,12455,11432
"4307708","RS",2012,22619,20417
"4307708","RS",2014,21661,19387
"4307708","RS",2016,18833,16756
"4307807","RS",2012,11516,10826
"4307807","RS",2014,11659,10891
"4307807","RS",2016,10824,10069
"4307815","RS",2012,488,273
"4307815","RS",2014,452,214
"4307815","RS",2016,455,248
"4307831","RS",2012,566,363
"4307831","RS",2014,404,197
"4307831","RS",2016,396,213
"4307864","RS",2012,543,422
"4307864","RS",2014,563,444
"4307864","RS",2016,528,398
"4307906","RS",2012,25473,24450
"4307906","RS",2014,26999,25882
"4307906","RS",2016,25463,24278
"4308003","RS",2012,1164,968
"4308003","RS",2014,1299,1067
"4308003","RS",2016,1234,1029
"4308052","RS",2012,260,120
"4308052","RS",2014,245,111
"4308052","RS",2016,269,134
"4308078","RS",2012,807,692
"4308078","RS",2014,870,721
"4308078","RS",2016,693,563
"4308102","RS",2012,3690,3358
"4308102","RS",2014,3918,3549
"4308102","RS",2016,3795,3436
"4308201","RS",2012,9384,8834
"4308201","RS",2014,10372,9807
"4308201","RS",2016,10255,9668
"4308250","RS",2012,210,67
"4308250","RS",2014,198,66
"4308250","RS",2016,190,55
"4308300","RS",2012,1220,907
"4308300","RS",2014,1419,1074
"4308300","RS",2016,1307,1043
"4308409","RS",2012,754,453
"4308409","RS",2014,824,536
"4308409","RS",2016,791,529
"4308433","RS",2012,359,341
"4308433","RS",2014,363,240
"4308433","RS",2016,344,226
"4308458","RS",2012,757,492
"4308458","RS",2014,813,521
"4308458","RS",2016,745,520
"4308508","RS",2012,8372,7633
"4308508","RS",2014,9228,8422
"4308508","RS",2016,8852,8046
"4308607","RS",2012,13775,13192
"4308607","RS",2014,15965,15364
"4308607","RS",2016,13868,13303
"4308656","RS",2012,278,113
"4308656","RS",2014,353,169
"4308656","RS",2016,320,170
"4308706","RS",2012,1054,848
"4308706","RS",2014,1111,897
"4308706","RS",2016,1075,873
"4308805","RS",2012,831,753
"4308805","RS",2014,1023,947
"4308805","RS",2016,754,559
"4308854","RS",2012,324,199
"4308854","RS",2014,347,210
"4308854","RS",2016,322,211
"4308904","RS",2012,3907,3480
"4308904","RS",2014,3988,3563
"4308904","RS",2016,3918,3557
"4309001","RS",2012,2834,2331
"4309001","RS",2014,2959,2458
"4309001","RS",2016,2830,2349
"4309050","RS",2012,6889,6575
"4309050","RS",2014,2865,2524
"4309050","RS",2016,1977,1674
"4309100","RS",2012,16468,15304
"4309100","RS",2014,17435,16152
"4309100","RS",2016,18272,17027
"4309126","RS",2012,198,69
"4309126","RS",2014,208,59
"4309126","RS",2016,154,46
"4309159","RS",2012,220,80
"4309159","RS",2014,270,105
"4309159","RS",2016,243,93
"4309209","RS",2012,54245,50345
"4309209","RS",2014,57723,53489
"4309209","RS",2016,50981,46533
"4309258","RS",2012,251,153
"4309258","RS",2014,240,139
"4309258","RS",2016,247,150
"4309308","RS",2012,14689,13002
"4309308","RS",2014,22009,20175
"4309308","RS",2016,16860,15088
"4309407","RS",2012,8278,7622
"4309407","RS",2014,8754,8078
"4309407","RS",2016,8111,7427
"4309506","RS",2012,1172,868
"4309506","RS",2014,1196,906
"4309506","RS",2016,1143,852
"4309555","RS",2012,1029,912
"4309555","RS",2014,1215,1053
"4309555","RS",2016,1221,1040
"4309571","RS",2012,208,83
"4309571","RS",2014,220,108
"4309571","RS",2016,193,45
"4309605","RS",2012,5522,4970
"4309605","RS",2014,5862,5259
"4309605","RS",2016,5614,5005
"4309654","RS",2012,2018,1843
"4309654","RS",2014,2193,1955
"4309654","RS",2016,2089,1868
"4309704","RS",2012,790,549
"4309704","RS",2014,916,665
"4309704","RS",2016,849,614
"4309753","RS",2012,294,123
"4309753","RS",2014,337,168
"4309753","RS",2016,349,146
"4309803","RS",2012,659,463
"4309803","RS",2014,741,536
"4309803","RS",2016,742,550
"4309902","RS",2012,1025,810
"4309902","RS",2014,1163,939
"4309902","RS",2016,1073,877
"4309951","RS",2012,309,147
"4309951","RS",2014,365,172
"4309951","RS",2016,342,175
"4310009","RS",2012,5557,5035
"4310009","RS",2014,6042,5501
"4310009","RS",2016,5885,5346
"4310108","RS",2012,13597,12788
"4310108","RS",2014,13514,12629
"4310108","RS",2016,12531,11674
"4310207","RS",2012,21079,18900
"4310207","RS",2014,22718,20226
"4310207","RS",2016,22153,19738
"4310306","RS",2012,488,380
"4310306","RS",2014,581,434
"4310306","RS",2016,610,494
"4310330","RS",2012,4369,3201
"4310330","RS",2014,4100,2680
"4310330","RS",2016,3813,2419
"4310363","RS",2012,968,961
"4310363","RS",2014,948,835
"4310363","RS",2016,993,872
"4310405","RS",2012,871,636
"4310405","RS",2014,946,685
"4310405","RS",2016,942,713
"4310413","RS",2012,303,114
"4310413","RS",2014,286,90
"4310413","RS",2016,246,72
"4310439","RS",2012,1080,883
"4310439","RS",2014,1190,982
"4310439","RS",2016,1130,907
"4310462","RS",2012,245,132
"4310462","RS",2014,272,146
"4310462","RS",2016,262,138
"4310504","RS",2012,724,498
"4310504","RS",2014,752,540
"4310504","RS",2016,723,478
"4310538","RS",2012,594,431
"4310538","RS",2014,559,388
"4310538","RS",2016,493,355
"4310553","RS",2012,399,207
"4310553","RS",2014,382,162
"4310553","RS",2016,383,165
"4310579","RS",2012,133,18
"4310579","RS",2014,151,22
"4310579","RS",2016,154,32
"4310603","RS",2012,7226,5994
"4310603","RS",2014,7738,6448
"4310603","RS",2016,8115,6630
"4310652","RS",2012,228,95
"4310652","RS",2014,324,167
"4310652","RS",2016,318,164
"4310702","RS",2012,288,110
"4310702","RS",2014,370,136
"4310702","RS",2016,383,134
"4310751","RS",2012,208,109
"4310751","RS",2014,200,80
"4310751","RS",2016,179,74
"4310801","RS",2012,7095,6575
"4310801","RS",2014,7359,6777
"4310801","RS",2016,7202,6573
"4310850","RS",2012,308,162
"4310850","RS",2014,378,202
"4310850","RS",2016,355,197
"4310876","RS",2012,219,68
"4310876","RS",2014,276,87
"4310876","RS",2016,281,86
"4310900","RS",2012,544,403
"4310900","RS",2014,632,484
"4310900","RS",2016,593,453
"4311007","RS",2012,3804,2930
"4311007","RS",2014,4145,3269
"4311007","RS",2016,4073,3287
"4311106","RS",2012,1351,995
"4311106","RS",2014,1477,1128
"4311106","RS",2016,1407,1098
"4311122","RS",2012,587,439
"4311122","RS",2014,615,447
"4311122","RS",2016,604,474
"4311130","RS",2012,361,181
"4311130","RS",2014,437,244
"4311130","RS",2016,392,204
"4311155","RS",2012,808,535
"4311155","RS",2014,836,566
"4311155","RS",2016,890,610
"4311205","RS",2012,2829,2252
"4311205","RS",2014,3353,2698
"4311205","RS",2016,3068,2456
"4311239","RS",2012,138,52
"4311239","RS",2014,170,53
"4311239","RS",2016,164,41
"4311254","RS",2012,311,86
"4311254","RS",2014,363,87
"4311254","RS",2016,278,90
"4311270","RS",2012,250,161
"4311270","RS",2014,305,174
"4311270","RS",2016,305,178
"4311304","RS",2012,6004,5461
"4311304","RS",2014,6368,5808
"4311304","RS",2016,5887,5345
"4311403","RS",2012,33653,33627
"4311403","RS",2014,36550,36397
"4311403","RS",2016,34969,33175
"4311429","RS",2012,159,29
"4311429","RS",2014,214,59
"4311429","RS",2016,216,40
"4311502","RS",2012,1135,726
"4311502","RS",2014,1174,711
"4311502","RS",2016,1165,709
"4311601","RS",2012,420,241
"4311601","RS",2014,486,290
"4311601","RS",2016,484,275
"4311627","RS",2012,2052,1847
"4311627","RS",2014,2443,2224
"4311627","RS",2016,2386,2165
"4311643","RS",2012,256,170
"4311643","RS",2014,260,165
"4311643","RS",2016,266,167
"4311700","RS",2012,508,349
"4311700","RS",2014,602,408
"4311700","RS",2016,787,564
"4311718","RS",2012,466,190
"4311718","RS",2014,538,254
"4311718","RS",2016,322,319
"4311734","RS",2012,119,39
"4311734","RS",2014,193,36
"4311734","RS",2016,187,49
"4311759","RS",2012,855,545
"4311759","RS",2014,842,543
"4311759","RS",2016,865,582
"4311775","RS",2012,640,365
"4311775","RS",2014,663,418
"4311775","RS",2016,755,435
"4311791","RS",2012,575,446
"4311791","RS",2014,573,419
"4311791","RS",2016,487,335
"4311809","RS",2012,15095,14116
"4311809","RS",2014,15223,14181
"4311809","RS",2016,13975,12919
"4311908","RS",2012,711,594
"4311908","RS",2014,727,600
"4311908","RS",2016,698,557
"4311981","RS",2012,290,125
"4311981","RS",2014,318,118
"4311981","RS",2016,369,167
"4312005","RS",2012,295,168
"4312005","RS",2014,345,203
"4312005","RS",2016,312,189
"4312054","RS",2012,640,639
"4312054","RS",2014,696,675
"4312054","RS",2016,647,646
"4312104","RS",2012,476,287
"4312104","RS",2014,529,327
"4312104","RS",2016,496,293
"4312138","RS",2012,266,117
"4312138","RS",2014,549,366
"4312138","RS",2016,312,149
"4312153","RS",2012,1596,1427
"4312153","RS",2014,1692,1485
"4312153","RS",2016,1779,1556
"4312179","RS",2012,148,63
"4312179","RS",2014,177,72
"4312179","RS",2016,196,89
"4312203","RS",2012,581,363
"4312203","RS",2014,616,400
"4312203","RS",2016,583,370
"4312252","RS",2012,1209,1019
"4312252","RS",2014,1299,1021
"4312252","RS",2016,1100,897
"4312302","RS",2012,955,801
"4312302","RS",2014,1097,922
"4312302","RS",2016,1122,942
"4312351","RS",2012,257,174
"4312351","RS",2014,302,205
"4312351","RS",2016,292,194
"4312377","RS",2012,348,191
"4312377","RS",2014,126,124
"4312377","RS",2016,292,137
"4312385","RS",2012,745,650
"4312385","RS",2014,583,490
"4312385","RS",2016,360,280
"4312401","RS",2012,17895,16680
"4312401","RS",2014,18798,17372
"4312401","RS",2016,17803,16335
"4312427","RS",2012,248,143
"4312427","RS",2014,390,198
"4312427","RS",2016,325,167
"4312443","RS",2012,269,150
"4312443","RS",2014,288,162
"4312443","RS",2016,274,169
"4312450","RS",2012,1439,1199
"4312450","RS",2014,1316,1080
"4312450","RS",2016,1317,1087
"4312476","RS",2012,1863,1674
"4312476","RS",2014,1784,1572
"4312476","RS",2016,1781,1565
"4312500","RS",2012,2101,1568
"4312500","RS",2014,2247,1677
"4312500","RS",2016,2398,1864
"4312609","RS",2012,1946,1763
"4312609","RS",2014,1995,1795
"4312609","RS",2016,2096,1912
"4312617","RS",2012,544,390
"4312617","RS",2014,612,417
"4312617","RS",2016,694,502
"4312625","RS",2012,201,95
"4312625","RS",2014,248,101
"4312625","RS",2016,217,110
"4312658","RS",2012,7276,6845
"4312658","RS",2014,7803,7368
"4312658","RS",2016,6749,6335
"4312674","RS",2012,222,140
"4312674","RS",2014,255,167
"4312674","RS",2016,229,151
"4312708","RS",2012,1660,1297
"4312708","RS",2014,1935,1510
"4312708","RS",2016,1879,1499
"4312757","RS",2012,754,608
"4312757","RS",2014,808,677
"4312757","RS",2016,865,722
"4312807","RS",2012,2172,2042
"4312807","RS",2014,2313,2175
"4312807","RS",2016,2457,2303
"4312906","RS",2012,5294,5030
"4312906","RS",2014,5660,5403
"4312906","RS",2016,3635,3384
"4312955","RS",2012,368,271
"4312955","RS",2014,345,268
"4312955","RS",2016,399,298
"4313003","RS",2012,463,355
"4313003","RS",2014,507,383
"4313003","RS",2016,488,390
"4313011","RS",2012,630,517
"4313011","RS",2014,687,543
"4313011","RS",2016,894,749
"4313037","RS",2012,1599,1416
"4313037","RS",2014,1739,1524
"4313037","RS",2016,1738,1557
"4313060","RS",2012,7284,6711
"4313060","RS",2014,7174,6545
"4313060","RS",2016,7145,6612
"4313086","RS",2012,272,190
"4313086","RS",2014,302,223
"4313086","RS",2016,302,235
"4313102","RS",2012,896,662
"4313102","RS",2014,1019,741
"4313102","RS",2016,1016,751
"4313201","RS",2012,6662,6304
"4313201","RS",2014,7162,6610
"4313201","RS",2016,7043,6437
"4313300","RS",2012,7639,7114
"4313300","RS",2014,8572,7916
"4313300","RS",2016,8382,7657
"4313334","RS",2012,240,125
"4313334","RS",2014,253,128
"4313334","RS",2016,244,130
"4313359","RS",2012,545,428
"4313359","RS",2014,605,468
"4313359","RS",2016,512,379
"4313375","RS",2012,5901,5255
"4313375","RS",2014,6452,5735
"4313375","RS",2016,7616,6805
"4313391","RS",2012,296,119
"4313391","RS",2014,337,144
"4313391","RS",2016,364,184
"4313409","RS",2012,81319,77103
"4313409","RS",2014,80384,76284
"4313409","RS",2016,75885,71857
"4313425","RS",2012,269,135
"4313425","RS",2014,298,156
"4313425","RS",2016,291,149
"4313441","RS",2012,198,52
"4313441","RS",2014,219,69
"4313441","RS",2016,209,73
"4313466","RS",2012,178,92
"4313466","RS",2014,215,105
"4313466","RS",2016,193,86
"4313490","RS",2012,467,290
"4313490","RS",2014,428,248
"4313490","RS",2016,459,264
"4313508","RS",2012,10471,9135
"4313508","RS",2014,11631,10181
"4313508","RS",2016,11230,9835
"4313607","RS",2012,481,275
"4313607","RS",2014,516,306
"4313607","RS",2016,467,281
"4313656","RS",2012,1888,1448
"4313656","RS",2014,2043,1513
"4313656","RS",2016,1987,1415
"4313706","RS",2012,5128,4261
"4313706","RS",2014,5691,4755
"4313706","RS",2016,5899,4944
"4313805","RS",2012,1045,829
"4313805","RS",2014,1283,1045
"4313805","RS",2016,1275,1061
"4313904","RS",2012,13950,12614
"4313904","RS",2014,15925,14542
"4313904","RS",2016,12718,11256
"4313953","RS",2012,1921,1566
"4313953","RS",2014,2161,1771
"4313953","RS",2016,2227,1759
"4314001","RS",2012,2333,2137
"4314001","RS",2014,2624,2426
"4314001","RS",2016,2503,2305
"4314027","RS",2012,564,360
"4314027","RS",2014,543,337
"4314027","RS",2016,576,380
"4314035","RS",2012,780,622
"4314035","RS",2014,760,581
"4314035","RS",2016,862,649
"4314050","RS",2012,14877,13683
"4314050","RS",2014,14973,13309
"4314050","RS",2016,13069,11769
"4314068","RS",2012,212,75
"4314068","RS",2014,242,74
"4314068","RS",2016,198,64
"4314076","RS",2012,743,527
"4314076","RS",2014,838,614
"4314076","RS",2016,774,581
"4314100","RS",2012,58791,55750
"4314100","RS",2014,61523,58351
"4314100","RS",2016,59124,56211
"4314134","RS",2012,334,247
"4314134","RS",2014,425,308
"4314134","RS",2016,459,347
"4314159","RS",2012,1490,1318
"4314159","RS",2014,1389,1179
"4314159","RS",2016,1425,1223
"4314175","RS",2012,392,167
"4314175","RS",2014,438,175
"4314175","RS",2016,398,168
"4314209","RS",2012,1062,830
"4314209","RS",2014,1114,878
"4314209","RS",2016,1008,791
"4314308","RS",2012,662,423
"4314308","RS",2014,739,491
"4314308","RS",2016,704,453
"4314407","RS",2012,77670,65745
"4314407","RS",2014,79601,66855
"4314407","RS",2016,74531,61423
"4314423","RS",2012,3426,3288
"4314423","RS",2014,3071,2843
"4314423","RS",2016,2785,2569
"4314456","RS",2012,625,532
